index,FL_DATE,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,ICAO,LATITUDE,LONGITUDE,LOCAL_TIMEZONE,ACTL_DEP_TIME_DATE,SCHD_DEP_TIME_DATE,ACTL_DEP_TIME_DATE_CENT,SCHD_DEP_TIME_DATE_CENT
478730,2023-01-28,19977,N37535,2329,DEN,BOS,1615,1617,KDEN,39.8617,-104.673,America/Denver,2023-01-28 16:17:00-07:00,2023-01-28 16:15:00-07:00,2023-01-28 17:17:00-06:00,2023-01-28 17:15:00-06:00
478742,2023-01-28,19977,N37538,347,DEN,SAN,1116,1128,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:28:00-07:00,2023-01-28 11:16:00-07:00,2023-01-28 12:28:00-06:00,2023-01-28 12:16:00-06:00
478747,2023-01-28,19977,N37541,1978,DEN,CVG,1002,1059,KDEN,39.8617,-104.673,America/Denver,2023-01-28 10:59:00-07:00,2023-01-28 10:02:00-07:00,2023-01-28 11:59:00-06:00,2023-01-28 11:02:00-06:00
478755,2023-01-28,19977,N37547,1753,DEN,PIT,1025,1024,KDEN,39.8617,-104.673,America/Denver,2023-01-28 10:24:00-07:00,2023-01-28 10:25:00-07:00,2023-01-28 11:24:00-06:00,2023-01-28 11:25:00-06:00
478758,2023-01-28,19977,N37547,594,DEN,PHX,1920,1947,KDEN,39.8617,-104.673,America/Denver,2023-01-28 19:47:00-07:00,2023-01-28 19:20:00-07:00,2023-01-28 20:47:00-06:00,2023-01-28 20:20:00-06:00
478760,2023-01-28,19977,N38257,377,DEN,ORD,2027,2031,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:31:00-07:00,2023-01-28 20:27:00-07:00,2023-01-28 21:31:00-06:00,2023-01-28 21:27:00-06:00
478766,2023-01-28,19977,N38417,1417,DEN,RDU,1748,1802,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:02:00-07:00,2023-01-28 17:48:00-07:00,2023-01-28 19:02:00-06:00,2023-01-28 18:48:00-06:00
478768,2023-01-28,19977,N38417,459,DEN,MSP,0940,0938,KDEN,39.8617,-104.673,America/Denver,2023-01-28 09:38:00-07:00,2023-01-28 09:40:00-07:00,2023-01-28 10:38:00-06:00,2023-01-28 10:40:00-06:00
478774,2023-01-28,19977,N38454,2239,DEN,SFO,2030,2050,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:50:00-07:00,2023-01-28 20:30:00-07:00,2023-01-28 21:50:00-06:00,2023-01-28 21:30:00-06:00
478779,2023-01-28,19977,N38459,708,DEN,SFO,1750,1752,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:52:00-07:00,2023-01-28 17:50:00-07:00,2023-01-28 18:52:00-06:00,2023-01-28 18:50:00-06:00
478787,2023-01-28,19977,N39297,1418,DEN,MIA,0944,0958,KDEN,39.8617,-104.673,America/Denver,2023-01-28 09:58:00-07:00,2023-01-28 09:44:00-07:00,2023-01-28 10:58:00-06:00,2023-01-28 10:44:00-06:00
478792,2023-01-28,19977,N39415,2613,DEN,EWR,1726,1725,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:25:00-07:00,2023-01-28 17:26:00-07:00,2023-01-28 18:25:00-06:00,2023-01-28 18:26:00-06:00
478795,2023-01-28,19977,N39416,2115,DEN,RNO,1920,1942,KDEN,39.8617,-104.673,America/Denver,2023-01-28 19:42:00-07:00,2023-01-28 19:20:00-07:00,2023-01-28 20:42:00-06:00,2023-01-28 20:20:00-06:00
478805,2023-01-28,19977,N39461,273,DEN,GEG,1920,2056,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:56:00-07:00,2023-01-28 19:20:00-07:00,2023-01-28 21:56:00-06:00,2023-01-28 20:20:00-06:00
478825,2023-01-28,19977,N410UA,1131,DEN,SAT,0942,1058,KDEN,39.8617,-104.673,America/Denver,2023-01-28 10:58:00-07:00,2023-01-28 09:42:00-07:00,2023-01-28 11:58:00-06:00,2023-01-28 10:42:00-06:00
478829,2023-01-28,19977,N410UA,484,DEN,LAS,1610,1650,KDEN,39.8617,-104.673,America/Denver,2023-01-28 16:50:00-07:00,2023-01-28 16:10:00-07:00,2023-01-28 17:50:00-06:00,2023-01-28 17:10:00-06:00
478835,2023-01-28,19977,N411UA,404,DEN,IAH,1143,1148,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:48:00-07:00,2023-01-28 11:43:00-07:00,2023-01-28 12:48:00-06:00,2023-01-28 12:43:00-06:00
478837,2023-01-28,19977,N413UA,498,DEN,PDX,1914,2024,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:24:00-07:00,2023-01-28 19:14:00-07:00,2023-01-28 21:24:00-06:00,2023-01-28 20:14:00-06:00
478856,2023-01-28,19977,N421UA,2324,DEN,STL,1740,1748,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:48:00-07:00,2023-01-28 17:40:00-07:00,2023-01-28 18:48:00-06:00,2023-01-28 18:40:00-06:00
478857,2023-01-28,19977,N421UA,430,DEN,ONT,1115,1123,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:23:00-07:00,2023-01-28 11:15:00-07:00,2023-01-28 12:23:00-06:00,2023-01-28 12:15:00-06:00
478868,2023-01-28,19977,N430UA,1588,DEN,RDM,1926,2020,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:20:00-07:00,2023-01-28 19:26:00-07:00,2023-01-28 21:20:00-06:00,2023-01-28 20:26:00-06:00
478879,2023-01-28,19977,N435UA,2130,DEN,PHL,1825,1836,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:36:00-07:00,2023-01-28 18:25:00-07:00,2023-01-28 19:36:00-06:00,2023-01-28 19:25:00-06:00
478880,2023-01-28,19977,N435UA,497,DEN,BOI,1120,1203,KDEN,39.8617,-104.673,America/Denver,2023-01-28 12:03:00-07:00,2023-01-28 11:20:00-07:00,2023-01-28 13:03:00-06:00,2023-01-28 12:20:00-06:00
478893,2023-01-28,19977,N443UA,2084,DEN,RSW,1750,1748,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:48:00-07:00,2023-01-28 17:50:00-07:00,2023-01-28 18:48:00-06:00,2023-01-28 18:50:00-06:00
478895,2023-01-28,19977,N443UA,353,DEN,LAS,1120,1124,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:24:00-07:00,2023-01-28 11:20:00-07:00,2023-01-28 12:24:00-06:00,2023-01-28 12:20:00-06:00
478910,2023-01-28,19977,N45440,2309,DEN,SAN,0820,0814,KDEN,39.8617,-104.673,America/Denver,2023-01-28 08:14:00-07:00,2023-01-28 08:20:00-07:00,2023-01-28 09:14:00-06:00,2023-01-28 09:20:00-06:00
478913,2023-01-28,19977,N45440,489,DEN,IAH,1540,1538,KDEN,39.8617,-104.673,America/Denver,2023-01-28 15:38:00-07:00,2023-01-28 15:40:00-07:00,2023-01-28 16:38:00-06:00,2023-01-28 16:40:00-06:00
478916,2023-01-28,19977,N455UA,1522,DEN,MTJ,1855,1936,KDEN,39.8617,-104.673,America/Denver,2023-01-28 19:36:00-07:00,2023-01-28 18:55:00-07:00,2023-01-28 20:36:00-06:00,2023-01-28 19:55:00-06:00
478917,2023-01-28,19977,N455UA,1889,DEN,DTW,1057,1113,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:13:00-07:00,2023-01-28 10:57:00-07:00,2023-01-28 12:13:00-06:00,2023-01-28 11:57:00-06:00
478919,2023-01-28,19977,N456UA,1211,DEN,PIT,1745,1803,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:03:00-07:00,2023-01-28 17:45:00-07:00,2023-01-28 19:03:00-06:00,2023-01-28 18:45:00-06:00
478921,2023-01-28,19977,N456UA,765,DEN,TPA,0745,0743,KDEN,39.8617,-104.673,America/Denver,2023-01-28 07:43:00-07:00,2023-01-28 07:45:00-07:00,2023-01-28 08:43:00-06:00,2023-01-28 08:45:00-06:00
478923,2023-01-28,19977,N458UA,1026,DEN,AUS,0940,1109,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:09:00-07:00,2023-01-28 09:40:00-07:00,2023-01-28 12:09:00-06:00,2023-01-28 10:40:00-06:00
478926,2023-01-28,19977,N458UA,450,DEN,SEA,1614,1632,KDEN,39.8617,-104.673,America/Denver,2023-01-28 16:32:00-07:00,2023-01-28 16:14:00-07:00,2023-01-28 17:32:00-06:00,2023-01-28 17:14:00-06:00
478931,2023-01-28,19977,N463UA,1325,DEN,PDX,2032,2100,KDEN,39.8617,-104.673,America/Denver,2023-01-28 21:00:00-07:00,2023-01-28 20:32:00-07:00,2023-01-28 22:00:00-06:00,2023-01-28 21:32:00-06:00
478938,2023-01-28,19977,N464UA,434,DEN,ORF,1735,1847,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:47:00-07:00,2023-01-28 17:35:00-07:00,2023-01-28 19:47:00-06:00,2023-01-28 18:35:00-06:00
478947,2023-01-28,19977,N469UA,732,DEN,CVG,1727,1736,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:36:00-07:00,2023-01-28 17:27:00-07:00,2023-01-28 18:36:00-06:00,2023-01-28 18:27:00-06:00
478953,2023-01-28,19977,N471UA,2064,DEN,JAC,1151,1202,KDEN,39.8617,-104.673,America/Denver,2023-01-28 12:02:00-07:00,2023-01-28 11:51:00-07:00,2023-01-28 13:02:00-06:00,2023-01-28 12:51:00-06:00
478955,2023-01-28,19977,N471UA,593,DEN,IAH,1722,1828,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:28:00-07:00,2023-01-28 17:22:00-07:00,2023-01-28 19:28:00-06:00,2023-01-28 18:22:00-06:00
478973,2023-01-28,19977,N472UA,1183,DEN,CID,2020,2110,KDEN,39.8617,-104.673,America/Denver,2023-01-28 21:10:00-07:00,2023-01-28 20:20:00-07:00,2023-01-28 22:10:00-06:00,2023-01-28 21:20:00-06:00
478983,2023-01-28,19977,N47505,271,DEN,ATL,1741,1748,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:48:00-07:00,2023-01-28 17:41:00-07:00,2023-01-28 18:48:00-06:00,2023-01-28 18:41:00-06:00
478989,2023-01-28,19977,N47517,1672,DEN,SFO,1000,0959,KDEN,39.8617,-104.673,America/Denver,2023-01-28 09:59:00-07:00,2023-01-28 10:00:00-07:00,2023-01-28 10:59:00-06:00,2023-01-28 11:00:00-06:00
478992,2023-01-28,19977,N47533,1715,DEN,EWR,1555,1555,KDEN,39.8617,-104.673,America/Denver,2023-01-28 15:55:00-07:00,2023-01-28 15:55:00-07:00,2023-01-28 16:55:00-06:00,2023-01-28 16:55:00-06:00
479017,2023-01-28,19977,N486UA,1005,DEN,LAS,0746,0741,KDEN,39.8617,-104.673,America/Denver,2023-01-28 07:41:00-07:00,2023-01-28 07:46:00-07:00,2023-01-28 08:41:00-06:00,2023-01-28 08:46:00-06:00
479021,2023-01-28,19977,N486UA,241,DEN,SAT,1342,1336,KDEN,39.8617,-104.673,America/Denver,2023-01-28 13:36:00-07:00,2023-01-28 13:42:00-07:00,2023-01-28 14:36:00-06:00,2023-01-28 14:42:00-06:00
479033,2023-01-28,19977,N4901U,465,DEN,RNO,1116,1230,KDEN,39.8617,-104.673,America/Denver,2023-01-28 12:30:00-07:00,2023-01-28 11:16:00-07:00,2023-01-28 13:30:00-06:00,2023-01-28 12:16:00-06:00
479034,2023-01-28,19977,N4901U,568,DEN,SDF,1738,1821,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:21:00-07:00,2023-01-28 17:38:00-07:00,2023-01-28 19:21:00-06:00,2023-01-28 18:38:00-06:00
479052,2023-01-28,19977,N493UA,314,DEN,TPA,1749,1810,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:10:00-07:00,2023-01-28 17:49:00-07:00,2023-01-28 19:10:00-06:00,2023-01-28 18:49:00-06:00
479055,2023-01-28,19977,N494UA,478,DEN,ORD,1540,1729,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:29:00-07:00,2023-01-28 15:40:00-07:00,2023-01-28 18:29:00-06:00,2023-01-28 16:40:00-06:00
479065,2023-01-28,19977,N498UA,2378,DEN,BZN,1345,1338,KDEN,39.8617,-104.673,America/Denver,2023-01-28 13:38:00-07:00,2023-01-28 13:45:00-07:00,2023-01-28 14:38:00-06:00,2023-01-28 14:45:00-06:00
479066,2023-01-28,19977,N498UA,756,DEN,JAC,1917,2014,KDEN,39.8617,-104.673,America/Denver,2023-01-28 20:14:00-07:00,2023-01-28 19:17:00-07:00,2023-01-28 21:14:00-06:00,2023-01-28 20:17:00-06:00
479067,2023-01-28,19977,N53441,1220,DEN,DTW,1720,1723,KDEN,39.8617,-104.673,America/Denver,2023-01-28 17:23:00-07:00,2023-01-28 17:20:00-07:00,2023-01-28 18:23:00-06:00,2023-01-28 18:20:00-06:00
479070,2023-01-28,19977,N53441,703,DEN,BIL,1146,1142,KDEN,39.8617,-104.673,America/Denver,2023-01-28 11:42:00-07:00,2023-01-28 11:46:00-07:00,2023-01-28 12:42:00-06:00,2023-01-28 12:46:00-06:00
479104,2023-01-28,19977,N61886,233,DEN,SFO,1330,1330,KDEN,39.8617,-104.673,America/Denver,2023-01-28 13:30:00-07:00,2023-01-28 13:30:00-07:00,2023-01-28 14:30:00-06:00,2023-01-28 14:30:00-06:00
479121,2023-01-28,19977,N62894,512,DEN,AUS,1336,1333,KDEN,39.8617,-104.673,America/Denver,2023-01-28 13:33:00-07:00,2023-01-28 13:36:00-07:00,2023-01-28 14:33:00-06:00,2023-01-28 14:36:00-06:00
479126,2023-01-28,19977,N63899,1478,DEN,MSY,1804,1846,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:46:00-07:00,2023-01-28 18:04:00-07:00,2023-01-28 19:46:00-06:00,2023-01-28 19:04:00-06:00
479145,2023-01-28,19977,N66808,2269,DEN,RDU,0951,1011,KDEN,39.8617,-104.673,America/Denver,2023-01-28 10:11:00-07:00,2023-01-28 09:51:00-07:00,2023-01-28 11:11:00-06:00,2023-01-28 10:51:00-06:00
479146,2023-01-28,19977,N66808,325,DEN,BIL,1917,1936,KDEN,39.8617,-104.673,America/Denver,2023-01-28 19:36:00-07:00,2023-01-28 19:17:00-07:00,2023-01-28 20:36:00-06:00,2023-01-28 20:17:00-06:00
479149,2023-01-28,19977,N66814,263,DEN,IND,1750,1859,KDEN,39.8617,-104.673,America/Denver,2023-01-28 18:59:00-07:00,2023-01-28 17:50:00-07:00,2023-01-28 19:59:00-06:00,2023-01-28 18:50:00-06:00
479150,2023-01-28,19977,N66814,550,DEN,DFW,0954,0953,KDEN,39.8617,-104.673,America/Denver,2023-01-28 09:53:00-07:00,2023-01-28 09:54:00-07:00,2023-01-28 10:53:00-06:00,2023-01-28 10:54:00-06:00
